,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
4827,2,3,5,0.4,0.6,A3TZV5SXQ8F6ST
11665,1,3,5,0.2,0.6,A2RVCWNSKD2EKI
20085,1,3,5,0.2,0.6,AIK0G28AWIL17
11654,5,5,5,1.0,1.0,A2XCWG51OON0LM
10337,2,3,5,0.4,0.6,A1I6ZXLKEUKV7W
4967,3,4,5,0.6,0.8,ADUJIQUN53OCJ
18575,1,2,5,0.2,0.4,A2FD7X29ZR33AG
4970,5,5,5,1.0,1.0,AQYJED62L1MB1
10590,4,4,5,0.8,0.8,AZVXGCT3CHIS5
11429,4,4,5,0.8,0.8,A1SRAG9K8HFPMQ
386,2,3,5,0.4,0.6,AJA8J1GZ35AOI
11840,0,1,5,0.0,0.2,A3NPVNPMXN8L2G
2853,4,5,5,0.8,1.0,A2TUY3OP717306
20977,4,4,5,0.8,0.8,A2Z2FATA8JNL54
5041,3,4,5,0.6,0.8,A1CDGAIESSB07D
381,2,2,5,0.4,0.4,A3RA9IGBRPLXQ9
3185,2,4,5,0.4,0.8,A2263F1WASP2PG
10295,5,5,5,1.0,1.0,A16U814S3DGASV
11805,4,4,5,0.8,0.8,A2RMQWK75EEN7R
19690,5,5,5,1.0,1.0,A12NB3GIN2XG14
4315,3,4,5,0.6,0.8,AHCVWPLA1O4X8
215,2,2,5,0.4,0.4,A1PWJRR0T57SLB
10307,4,5,5,0.8,1.0,A1RD05YFMWKM4Y
11780,5,5,5,1.0,1.0,A359D655P5XEU4
20924,1,2,5,0.2,0.4,A1EXJJQMOWNAUY
11442,1,1,5,0.2,0.2,A3KZEGBTPH6MMF
10317,5,5,5,1.0,1.0,A9W09QA8FVCBF
4339,3,3,5,0.6,0.6,A30R23VXTBBTLN
4998,3,3,5,0.6,0.6,A2RX72N9NJJNTB
2877,1,1,5,0.2,0.2,A2KPDB7LDN6B5B
4992,4,5,5,0.8,1.0,A3JU9CWXUVHUPU
2880,1,3,5,0.2,0.6,AYYIRXRLL0FZF
4361,5,5,5,1.0,1.0,A33WE7BK576XPI
20831,4,5,5,0.8,1.0,A1R48YO4NJHPNP
11763,5,5,5,1.0,1.0,A1J2KOMDJJB7F
11754,2,3,5,0.4,0.6,A212QA30WPM5PC
4976,5,5,5,1.0,1.0,A229Q2HDZIGWFZ
10405,3,4,5,0.6,0.8,AE0337VVP8MRM
2959,4,4,5,0.8,0.8,AROSU3CGT54JU
4390,3,5,5,0.6,1.0,A21A2JGWH92TXZ
11473,1,1,5,0.2,0.2,A9ETDX5K04DY
4692,2,2,5,0.4,0.4,A2PN7Z2VTHICL8
4690,5,5,5,1.0,1.0,A1TDRLG7ZOTRNE
4682,5,5,5,1.0,1.0,AGBT2QIDI5YP
4493,5,5,5,1.0,1.0,AIXZHID4KEB19
10510,3,5,5,0.6,1.0,A3ULJE7UMUGSXR
4509,1,2,5,0.2,0.4,A182I4H1SDVZDU
262,5,5,5,1.0,1.0,A3P0UHG8LOZGXQ
20580,4,5,5,0.8,1.0,A311AMH0JIFL4Z
11593,2,2,5,0.4,0.4,A10VOEBL5S337W
23211,1,2,5,0.2,0.4,A1WUPRPQBV4FB8
10495,3,4,5,0.6,0.8,A1LVMQ52YODRMO
4527,5,5,5,1.0,1.0,A7LIDIIVS537P
10456,3,5,5,0.6,1.0,A1NB0LL8WMKY7A
4528,1,3,5,0.2,0.6,A3MS0KUOYHIQK4
4549,0,1,5,0.0,0.2,A3ENVHXOY03P5B
20505,3,3,5,0.6,0.6,A2I17T9XB6LSGW
4633,0,3,5,0.0,0.6,A2V1121177OVJ
20496,1,1,5,0.2,0.2,A1ZIF1H81MEHUE
11576,2,2,5,0.4,0.4,AZY96LU53VWGO
4570,5,5,5,1.0,1.0,A2AYKTS6YBNM4P
4626,1,3,5,0.2,0.6,A2BE3MTUT0YBF0
4616,4,4,5,0.8,0.8,A2XKR4AN0ZRGQ5
4575,3,3,5,0.6,0.6,A2LII3BB40HVFZ
4608,4,4,5,0.8,0.8,AVCWJQW74WWMB
3049,4,4,5,0.8,0.8,AJ293T1MBB2TD
3050,3,3,5,0.6,0.6,A1SMK7C8R2J1HE
4578,1,2,5,0.2,0.4,A1M5ZT35YX6TIN
11556,5,5,5,1.0,1.0,AQI6FS03IDOKG
11558,2,2,5,0.4,0.4,AQE41QO3NEUMW
306,3,3,5,0.6,0.6,A6OSDNASR0BVX
3102,3,5,5,0.6,1.0,A1WJKM99W7HRKY
11520,5,5,5,1.0,1.0,A1360RQIC7SIMY
23281,2,3,5,0.4,0.6,A3TAF7M58DN46F
4818,1,2,5,0.2,0.4,A3NPRWXTO85BJ0
10409,3,3,5,0.6,0.6,A34ZMJ0W0206GQ
10413,5,5,5,1.0,1.0,A280AE65KKPUVM
20769,3,4,5,0.6,0.8,A31JTKBQRVQ83G
11632,4,5,5,0.8,1.0,AUA3SGBG64NVC
20138,3,3,5,0.6,0.6,A27XUU2DXILHYZ
4412,1,1,5,0.2,0.2,A310KT1UQC5UNU
2974,1,1,5,0.2,0.2,A2HWD9PTM7RBXN
10541,2,4,5,0.4,0.8,A1RLP0R1N8H8C4
321,5,5,5,1.0,1.0,AW1FQRY25NXVS
236,4,5,5,0.8,1.0,A24E0HXB7EXRE8
3128,5,5,5,1.0,1.0,A2ST8IZ9HH1K6D
10424,3,4,5,0.6,0.8,A1X9YMZQ2XXDCI
4444,4,4,5,0.8,0.8,A2BCIAH2TIYVQ9
310,2,2,5,0.4,0.4,A2ZP8SP00K7I8D
4456,1,1,5,0.2,0.2,A387BD735MI50R
313,0,0,5,0.0,0.0,ADEVBXUS0RSIR
4743,3,3,5,0.6,0.6,A38SHBX6H6UUZ1
4739,5,5,5,1.0,1.0,A20KFB0MCDCQ48
4738,2,3,5,0.4,0.6,A17IW44FV0HUTY
4465,2,2,5,0.4,0.4,A6KKN1PPOSI03
2994,1,4,5,0.2,0.8,AAU0G40ZN5RIL
4732,4,4,5,0.8,0.8,AKTSQOT6LLHY6
4728,2,5,5,0.4,1.0,A1VHK9A4VLJTHC
11514,3,3,5,0.6,0.6,A1D36RZWTZM19O
2998,3,5,5,0.6,1.0,A3JFQTO9RGTGX1
20248,4,4,5,0.8,0.8,A3JKK3VYJU990R
4721,2,4,5,0.4,0.8,A11JP3QNLW755D
5066,1,1,5,0.2,0.2,A1HS3BUBNZJJD6
5069,5,5,5,1.0,1.0,A11GG623AD89YT
4291,5,5,5,1.0,1.0,A3BO9I25753U4C
12121,2,2,5,0.4,0.4,A2FJ5NWS5LQ9LN
5535,0,0,5,0.0,0.0,A15LK8DSFQZZ52
5528,3,4,5,0.6,0.8,A1SLHI58I09T1K
10698,3,3,5,0.6,0.6,ACLZYGKXQD15K
18900,4,4,5,0.8,0.8,A5TWTUNP05CPJ
3301,4,4,5,0.8,0.8,A1CPJEZRLVKJOS
11294,2,2,5,0.4,0.4,A2NOZB6VZCTOI4
11297,3,3,5,0.6,0.6,A3GF0MXBA0411J
3298,3,4,5,0.6,0.8,A1ZPIYFT6VHWIF
4068,5,5,5,1.0,1.0,AG6R4AJTRFNL6
18928,0,1,5,0.0,0.2,A2GJ98824GGXGP
4074,4,4,5,0.8,0.8,A10UB3JCG7D7N1
3294,1,1,5,0.2,0.2,A3H8PA7AG48K33
2669,2,3,5,0.4,0.6,A55PK06Q6AKFY
5482,5,5,5,1.0,1.0,A3E82E1V5SU6AP
12128,3,3,5,0.6,0.6,AVQGDZZZUT8IH
2675,2,5,5,0.4,1.0,AFYYHRPSFBLWS
2681,2,3,5,0.4,0.6,A2HOLM5I1ARX9J
5469,1,4,5,0.2,0.8,A2WI7I8LN4JVRU
5468,2,2,5,0.4,0.4,A23MYUKGYZZA8R
4076,4,5,5,0.8,1.0,A11OVYRTEG2LN0
5462,2,2,5,0.4,0.4,A2WW1OPQABF89H
2689,4,4,5,0.8,0.8,ADBE735U6ULXF
477,2,2,5,0.4,0.4,A23SB6VGGB9E8U
5432,4,5,5,0.8,1.0,A1T70FF42YHNGC
3280,2,3,5,0.4,0.6,A21X0EO0R0T6FT
12125,4,5,5,0.8,1.0,A1DV8U8I3AN3ZK
4097,5,5,5,1.0,1.0,A1W7R7XUAZAA3F
5420,1,3,5,0.2,0.6,AY8FI73B2HWXB
3277,4,4,5,0.8,0.8,A1VDC0YZ9CWTKW
4053,4,4,5,0.8,0.8,AHH7IEK2QPMMZ
21378,2,2,5,0.4,0.4,AWK4E3IB6SWEE
5560,3,4,5,0.6,0.8,A2SJ11EMIOBLHH
127,3,3,5,0.6,0.6,A34H90POFYRHGT
521,3,3,5,0.6,0.6,A2BVNVJOFXGZUB
2570,1,4,5,0.2,0.8,A1I477ADGMLVJM
9976,5,5,5,1.0,1.0,A2BZ7JALH5O4E0
18579,2,3,5,0.4,0.6,A2VDHSQ4EQEQKR
21513,1,3,5,0.2,0.6,A3CWCLGG9RWHVO
12245,3,4,5,0.6,0.8,A3S3R88HA0HZG3
516,1,2,5,0.2,0.4,A1MBOTC01N0IY9
10728,2,3,5,0.4,0.6,A1661UBD2CP1EQ
5645,3,3,5,0.6,0.6,A2V3P1XE33NYC3
2598,4,4,5,0.8,0.8,ANI27DZ63ERTJ
12196,5,5,5,1.0,1.0,AGFRL2JPJAH53
4014,5,5,5,1.0,1.0,A208G7I14IQ0D8
10726,0,1,5,0.0,0.2,A2EMP366TTS6E1
5624,2,3,5,0.4,0.6,A3QN1SJPR6L552
12167,2,3,5,0.4,0.6,A3I9PUR2E3BSJC
2611,1,2,5,0.2,0.4,A37S3ACL57LN62
5621,3,4,5,0.6,0.8,AW97LPKXQUJIF
3320,4,4,5,0.8,0.8,AM66MDMCMTQZ3
2617,5,5,5,1.0,1.0,A3UEAZ8ZFW1WBZ
4022,2,3,5,0.4,0.6,A3RVSS07VEXQVE
12180,4,5,5,0.8,1.0,A1Y68E3UV5HLSR
22629,0,0,5,0.0,0.0,A371EYWDGHVSAK
18749,5,5,5,1.0,1.0,A29GDOEAUW4JY0
12176,5,5,5,1.0,1.0,A13619FZYIZG3P
5579,0,2,5,0.0,0.4,A1KJO5VP4K3CHU
2629,0,1,5,0.0,0.2,A103U0Q3IKSXHE
11256,5,5,5,1.0,1.0,AVHBK2SJ6CJ1C
5567,5,5,5,1.0,1.0,A24MUQNWPDWZIH
2702,0,2,5,0.0,0.4,A3PJZ8TU8FDQ1K
4099,3,5,5,0.6,1.0,A2TBAUW2W7J538
2844,5,5,5,1.0,1.0,A2MWLOXZ4H7AXI
2708,3,5,5,0.6,1.0,A3M7LAZKYT0ROT
2787,3,5,5,0.6,1.0,A12FGRUDIJI1W4
11948,3,3,5,0.6,0.6,A1TIZI060W4BD9
5183,0,0,5,0.0,0.0,A2NML53YCHS80S
5179,5,5,5,1.0,1.0,A13TKPRSRE7L55
5178,2,3,5,0.4,0.6,A1PDWD4KCP1ABG
10602,5,5,5,1.0,1.0,A37XV2S6VAY1EF
418,5,5,5,1.0,1.0,AN70SZO2SOKFB
417,3,3,5,0.6,0.6,A2CK0VXUDVXGMN
4252,3,4,5,0.6,0.8,A3KOO6L0NA2PJA
3209,3,4,5,0.6,0.8,AQAKRKE8PBQMW
2802,2,3,5,0.4,0.6,A116QZVZDPF8GK
11417,4,4,5,0.8,0.8,A2E1BQDLHYGTNV
5144,0,0,5,0.0,0.0,A2NV8ECUE5QPAW
10215,3,4,5,0.6,0.8,AFHYEO3Y1IIDD
2814,5,5,5,1.0,1.0,AKH906R0Z1PPS
5127,5,5,5,1.0,1.0,A3UFG06MMO7KHH
11904,2,4,5,0.4,0.8,A25HWUX0L2DCFM
2822,0,1,5,0.0,0.2,A29XMCU3LHV9NB
2823,5,5,5,1.0,1.0,AC0MY5MNCRAVE
204,2,3,5,0.4,0.6,A3QYW1CL3A9L5P
11897,5,5,5,1.0,1.0,A1GWDRBUMQOCRK
4281,2,4,5,0.4,0.8,A3FUOHN96YPZD1
5104,4,5,5,0.8,1.0,A2Z28OMNODPGDT
10241,3,3,5,0.6,0.6,A29ND02WY16VHU
10244,2,4,5,0.4,0.8,A3VTWZFJSVYJMZ
10245,5,5,5,1.0,1.0,A3IYTNZTDHZW0Y
5079,1,4,5,0.2,0.8,A2BYUZ068UD2CY
4287,2,2,5,0.4,0.4,A2ODHWOCIMGOUJ
4289,5,5,5,1.0,1.0,A15EI56DL57DZC
2784,4,4,5,0.8,0.8,A2JP1ENVJX2VYV
5197,2,3,5,0.4,0.6,A1BATUV6TLGS29
22783,5,5,5,1.0,1.0,A838JWHMQK5RW
19297,1,2,5,0.2,0.4,A2W1TK5CJXKH5U
470,4,5,5,0.8,1.0,A12FPG5P7T0IMA
468,4,4,5,0.8,0.8,A2LSWDXVL19HI6
10077,2,4,5,0.4,0.8,A2F4L44P7ZCSOB
5351,2,3,5,0.4,0.6,A2BL2GP44159DK
12075,3,5,5,0.6,1.0,AVEB76ZI5VDJ6
4137,5,5,5,1.0,1.0,A28H4XXMTXME47
12069,1,1,5,0.2,0.2,A3KY68OTSNHM3G
2734,5,5,5,1.0,1.0,A34OBEXAKFRMAA
2739,0,0,5,0.0,0.0,A1J6B00Z1D6PS4
3248,4,5,5,0.8,1.0,A2Q5DZRXBR6KAT
450,4,5,5,0.8,1.0,A2ASD5ODF1IU1O
4171,2,5,5,0.4,1.0,A2GO2DPX0E1NFN
5286,1,3,5,0.2,0.6,A2HWMYAWQE7ASM
10123,3,5,5,0.6,1.0,AGIF5HFTTV09V
10179,4,4,5,0.8,0.8,A3KFTHKGVC63SL
5263,4,5,5,0.8,1.0,A39H1GO9E3YQIB
5254,2,3,5,0.4,0.6,ABQ51I6VBI72J
21175,1,1,5,0.2,0.2,A3SOV9HFM5H9T1
21170,1,1,5,0.2,0.2,A3SHHE8ZUDCMR1
21168,5,5,5,1.0,1.0,A24UHTV9T92G4B
21148,2,4,5,0.4,0.8,A3LEH416AV3VTU
5234,4,4,5,0.8,0.8,A114XQ5NYCAL59
10139,4,4,5,0.8,0.8,A3NVKG7PMVKWTQ
10140,3,5,5,0.6,1.0,APVSV33H1F3KX
11995,4,4,5,0.8,0.8,A28S3F43F76HSH
10175,4,4,5,0.8,0.8,AH0NHQQMDSSYV
2776,5,5,5,1.0,1.0,AD1AN4O1PX90I
11407,3,3,5,0.6,0.6,AJ8TBV3FD6704
6416,0,2,5,0.0,0.4,A13KNCFLH0IH2G
9795,2,2,5,0.4,0.4,AEYEAH3C78BBZ
7618,3,3,5,0.6,0.6,A3H8GNI7FAMGWE
7337,4,4,5,0.8,0.8,A1M2T0J45TTE64
16653,5,5,5,1.0,1.0,AU6XF9GE5FTWK
834,2,5,5,0.4,1.0,A1AIJUCU29SMXE
6930,5,5,5,1.0,1.0,A3TAEH8UAV87ZW
13821,3,3,5,0.6,0.6,A23XK92HRNHYKJ
14784,5,5,5,1.0,1.0,ANUZS3DX3U1TA
13095,5,5,5,1.0,1.0,A35QKLFBSCRNC7
7903,3,4,5,0.6,0.8,A3TO3AY1UFM83U
13090,3,4,5,0.6,0.8,A38XHXKPDKHP8N
7901,0,0,5,0.0,0.0,A2VV2MISGXFY1O
828,5,5,5,1.0,1.0,AE820S4DM51RK
1997,5,5,5,1.0,1.0,A1MALD9L93V6SW
13824,4,5,5,0.8,1.0,A35JT5YPZGX1T3
921,2,4,5,0.4,0.8,A1OWKIJSTPZRA5
6902,5,5,5,1.0,1.0,AYY02UQUZMZHI
13826,3,5,5,0.6,1.0,A2KUUIJ52MWDAS
26668,3,4,5,0.6,0.8,A3EBF37WND38LD
8219,2,3,5,0.4,0.6,A2YKD6KVVYIKT0
1410,5,5,5,1.0,1.0,AGMT6PW8RAH6T
2007,0,0,5,0.0,0.0,A3MB8GSYHYK5U
13377,5,5,5,1.0,1.0,A3RX9WZL8S31LH
1804,4,4,5,0.8,0.8,A351A2418T54US
835,5,5,5,1.0,1.0,A18ZQ07IPG4F7C
6958,5,5,5,1.0,1.0,A2U0SBBO08LT3E
14740,5,5,5,1.0,1.0,A1VA170GUYGTB
7330,5,5,5,1.0,1.0,A2PQ928I78MQS1
1962,5,5,5,1.0,1.0,A3C4JWF7ZJCUTB
15157,5,5,5,1.0,1.0,AOYDN6N22V560
1821,5,5,5,1.0,1.0,A3M7LPAT8A1KND
1965,3,3,5,0.6,0.6,A3CKPNSGA7JOLK
1100,4,4,5,0.8,0.8,A17UGXEZE2P8SU
8893,1,2,5,0.2,0.4,A3DXVAI08P00HD
8160,5,5,5,1.0,1.0,A8F2AZWB20X1H
16097,5,5,5,1.0,1.0,A29Y3P1WQEXMXV
8161,5,5,5,1.0,1.0,A2GCVUZ1N1TBZ2
13617,2,2,5,0.4,0.4,A395QKQZ15GP4F
8892,5,5,5,1.0,1.0,A2YDGQ9DLBQJTO
16595,3,3,5,0.6,0.6,A35QH0VO74WIKT
1818,2,4,5,0.4,0.8,A2QDPJRVXL7P4F
6977,2,3,5,0.4,0.6,A1VCG7N8BV7XWC
7328,2,5,5,0.4,1.0,AZDCCMYLOEU3X
8181,2,2,5,0.4,0.4,A3CG6YLYZJXQG4
16094,5,5,5,1.0,1.0,ACG7M64TP19EA
6971,5,5,5,1.0,1.0,ACCLRJLIIGBHB
1104,0,0,5,0.0,0.0,A11EJ3JH2II83G
26619,2,3,5,0.4,0.6,A236N1TURISZAF
9210,5,5,5,1.0,1.0,A2GU5LMUVAFKD0
8228,2,2,5,0.4,0.4,A334U1TZFY6SNO
7885,2,3,5,0.4,0.6,A3QYDL5CDNYN66
14508,1,1,5,0.2,0.2,A3N3GNVHFZZ6N1
16230,5,5,5,1.0,1.0,A1NHGF6R3GXT6M
16831,4,5,5,0.8,1.0,AUDB2JEB83MS8
9443,2,2,5,0.4,0.4,A1L9FNSK0SKFSA
8344,1,3,5,0.2,0.6,A3LWS1L674IYH7
8833,2,3,5,0.4,0.6,A1U6M8VJHK2ECA
9183,5,5,5,1.0,1.0,A1GN2QOYREWN8K
9180,1,1,5,0.2,0.2,A2FS9CYCWC6HLW
6786,1,3,5,0.2,0.6,A2IMGHMF0LO151
8353,4,4,5,0.8,0.8,A3D7XHEPZGD8UY
8358,4,4,5,0.8,0.8,AU8SXSN70IS92
7815,3,4,5,0.6,0.8,A1LUK8APLC16WK
2052,4,4,5,0.8,0.8,A91TB0WX94MHP
2056,4,4,5,0.8,0.8,A1SGH9J36TR074
6762,3,4,5,0.6,0.8,A2S94GQRQVVBXY
1775,4,5,5,0.8,1.0,A2KM6T1AK6R7JM
1352,5,5,5,1.0,1.0,AKOLD2E17G0G0
1351,3,3,5,0.6,0.6,A2O0ZDILYOJP6W
6751,0,1,5,0.0,0.2,A1DTOHMM2Y5KY0
799,2,2,5,0.4,0.4,A2XTCY5SSI6LQN
6750,3,3,5,0.6,0.6,A1S1YWNZEJPVAB
13901,3,3,5,0.6,0.6,A1L10XK94U8YQL
8803,3,4,5,0.6,0.8,A1BPPZINVQ2CE6
13870,4,4,5,0.8,0.8,A3CRA7EPM4EI2Z
2037,0,2,5,0.0,0.4,A250BI36M1IR26
8871,4,5,5,0.8,1.0,APQASYA7SZ7V9
26248,1,2,5,0.2,0.4,A2FOT0QE23VN6J
13841,0,2,5,0.0,0.4,AGFOPGK3N4X1U
8233,3,3,5,0.6,0.6,AY46DEOJJYFTW
13843,2,2,5,0.4,0.4,AL4CJITRALYBU
9405,0,1,5,0.0,0.2,A3CX9ZSEFCDXX4
6860,5,5,5,1.0,1.0,A39YL17T9LO0SP
15213,4,5,5,0.8,1.0,A39AWL2FKWDFK6
13849,2,2,5,0.4,0.4,A15J07RXB3W0YX
13587,1,1,5,0.2,0.2,A2WPL6Y08K6ZQH
8271,3,4,5,0.6,0.8,A32CJY2JXGZJIL
8276,5,5,5,1.0,1.0,A37LNXZ3U8Z0PW
15262,4,4,5,0.8,0.8,A4OSXRZR2BMX8
9425,4,5,5,0.8,1.0,AHHUNTFQGUGX8
6828,0,0,5,0.0,0.0,ASMZIU9H3L49Z
7380,3,3,5,0.6,0.6,A2O2HEH0GWM2V1
1792,4,4,5,0.8,0.8,A3MQXFVZ9DCE8M
6821,5,5,5,1.0,1.0,A29PNL5FYSMZ3E
927,3,4,5,0.6,0.8,A1UHUF77YHK4B1
8304,1,1,5,0.2,0.2,ABYCXKG7BT4DE
1372,5,5,5,1.0,1.0,AOYC1KOFVVD29
2032,5,5,5,1.0,1.0,A7P54G53UYIDQ
25769,3,3,5,0.6,0.6,A3NDPSK6QZHSAV
13163,3,4,5,0.6,0.8,A1ZH5ULI4SBO48
9345,3,3,5,0.6,0.6,A1QVD9K16N5RQ2
16567,3,3,5,0.6,0.6,A3STJPJ06CMRVF
1078,2,3,5,0.4,0.6,AWECCFC31HF4U
8061,0,2,5,0.0,0.4,AND3MK9QKHMR
9282,5,5,5,1.0,1.0,ANOUGGSAP6FH2
16326,5,5,5,1.0,1.0,A1RU1OXEJ1KJ87
1859,5,5,5,1.0,1.0,A1OMGH6ISX2SPP
8069,2,4,5,0.4,0.8,A2Y0928LJIDNVA
13694,3,4,5,0.6,0.8,A1V1EP514B5H7Y
7145,0,2,5,0.0,0.4,A1W60EW7Q6A75C
1060,3,4,5,0.6,0.8,A5AZYUMD2HKAA
1059,1,1,5,0.2,0.2,A5A2QE6NECFR5
9240,2,5,5,0.4,1.0,A3PN0J08MJ8SHC
7132,4,4,5,0.8,0.8,A1A4URTS77JHWN
9295,2,4,5,0.4,0.8,A3OO2SFEKNMTZV
13251,5,5,5,1.0,1.0,A985QKZJE2A9V
8940,3,3,5,0.6,0.6,A2352FEQM6HQ0M
7111,0,1,5,0.0,0.2,A2OK64VYH48S3H
7256,1,2,5,0.2,0.4,AIIR8E34EDKCQ
8081,3,3,5,0.6,0.6,AI9GAZ416TIM1
7108,2,3,5,0.4,0.6,A1T6PXM2M3N84A
13748,0,0,5,0.0,0.0,A16T2C41GZYAJZ
16427,4,5,5,0.8,1.0,A16FOH38QG1UFW
1526,2,3,5,0.4,0.6,A278MXX9V8LAOP
13311,5,5,5,1.0,1.0,A2WKAFMMCS64JD
9281,2,4,5,0.4,0.8,A1GCZ07XRJX858
7320,5,5,5,1.0,1.0,A3L8O917DW0F4Y
13304,4,4,5,0.8,0.8,A15HSNNJ1O79YJ
15005,3,4,5,0.6,0.8,A1V09ASZ9HWQAE
8010,3,5,5,0.6,1.0,AA25V8QOWGQO3
7227,5,5,5,1.0,1.0,AHU9DUUIU37PK
7234,3,3,5,0.6,0.6,A24KZBAAUTC83R
13712,5,5,5,1.0,1.0,A1D8D2LIPQPGMZ
888,3,4,5,0.6,0.8,A18HHKM6WGEF9D
16250,3,4,5,0.6,0.8,A2WB4OWBUH2VQX
7202,2,3,5,0.4,0.6,ANGOXFISYCIGJ
8031,4,4,5,0.8,0.8,A1IBC9XP2LICQL
14982,2,3,5,0.4,0.6,AA2UHWJHOY7FP
16258,0,1,5,0.0,0.2,A19K46GITRI5Y2
8955,5,5,5,1.0,1.0,A398AAC8R3409C
15028,5,5,5,1.0,1.0,AO79KZQM6WAAG
882,2,2,5,0.4,0.4,A29XK5H3AA5S01
881,4,5,5,0.8,1.0,A2N58DQ4IL5SHP
16288,5,5,5,1.0,1.0,A2CAF8NBIBU83I
7984,3,4,5,0.6,0.8,A11A0XD48NAQPR
7173,1,2,5,0.2,0.4,A2G9DGP3L4JGV1
1490,1,2,5,0.2,0.4,A2J3TB174JKZED
8047,1,2,5,0.2,0.4,A3UDYY6L2NH3JS
1520,5,5,5,1.0,1.0,A3JJ1RN6K3D5O1
7266,4,4,5,0.8,0.8,A39XAXOXLQODNC
7962,3,5,5,0.6,1.0,A14VRT36RVEVAD
15091,5,5,5,1.0,1.0,A27V6NFIQ8XFBW
13334,2,3,5,0.4,0.6,AQ990HW13DP08
1833,5,5,5,1.0,1.0,A30CXBWNJ83TUG
8115,5,5,5,1.0,1.0,AR9IWNQCDZ8MT
16531,4,5,5,0.8,1.0,A36AUTZ88E7V0F
8912,4,5,5,0.8,1.0,AZSV99SDJC242
8906,4,5,5,0.8,1.0,A3C2FRZ67Q0GG1
860,1,1,5,0.2,0.2,AAR6JL1XDM51R
15124,5,5,5,1.0,1.0,A1GECJN7XHDKU6
7023,5,5,5,1.0,1.0,A2ZYXK1RO0Q4NI
1689,5,5,5,1.0,1.0,A31WE0G828ZWY5
7022,3,3,5,0.6,0.6,A3EJT905S6ZS4K
8127,4,5,5,0.8,1.0,A1O0ME0X1502E9
14859,5,5,5,1.0,1.0,A28IAZZI0SNRMW
13795,0,1,5,0.0,0.2,AIWDGRTLV7IQF
13212,3,4,5,0.6,0.8,A2LY3V2NLZIL68
1446,0,1,5,0.0,0.2,AZTFBJTENKT1T
7019,2,4,5,0.4,0.8,A2YKR9GVPNRKNE
8139,1,4,5,0.2,0.8,A3RHZLVHWLM871
7317,5,5,5,1.0,1.0,A3IK83MGX5X0WZ
1827,1,2,5,0.2,0.4,AHR2SCGDGZVXT
852,5,5,5,1.0,1.0,A2BSAHH8CW3KB
13628,5,5,5,1.0,1.0,A1WI66W4E3JE5M
9310,3,4,5,0.6,0.8,AIWDJ3S85O10Q
8998,3,4,5,0.6,0.8,A2F70WIXR9UEB4
13780,5,5,5,1.0,1.0,ATHYTIM8EQP9G
8093,4,5,5,0.8,1.0,A25KU5YC77WV49
1056,3,3,5,0.6,0.6,A2XRRREQ3SRU8X
1087,5,5,5,1.0,1.0,A24EON2HWZJVN8
15098,2,2,5,0.4,0.4,A2JBDC1OR1KZGP
13249,2,2,5,0.4,0.4,A3OYGAIC32QG2M
1922,4,5,5,0.8,1.0,A1RMS2HHSYPH3
16147,3,3,5,0.6,0.6,ACUGBCEADYT6D
1923,0,0,5,0.0,0.0,A1H4EG6Y38R0EU
870,2,3,5,0.4,0.6,A2IS16K96YSFDV
7288,5,5,5,1.0,1.0,A44S349CBU8CA
7081,5,5,5,1.0,1.0,A3FUWMWYHSL4XT
14884,5,5,5,1.0,1.0,A3KBD9W3UAMNDH
7069,4,4,5,0.8,0.8,A1OC9H7JAGB0FB
13351,3,3,5,0.6,0.6,A6PGY3XAJSYH2
1839,3,4,5,0.6,0.8,A3ONTLXQ85EE4G
1834,5,5,5,1.0,1.0,A1BUXW1ON0VL48
1929,1,1,5,0.2,0.2,A1NYG6MWWHAV66
7066,3,3,5,0.6,0.6,A3BO3JMR3II6ZL
14899,1,2,5,0.2,0.4,A1P0E5M7AU8BQI
13241,5,5,5,1.0,1.0,AXGE6U8S8W63S
1459,3,4,5,0.6,0.8,AWT8JSNIXPZ7K
6740,0,1,5,0.0,0.2,AAZL1RNQ5M0VI
8847,0,2,5,0.0,0.4,A2TS040W2FW5O
14507,2,5,5,0.4,1.0,ASA97YSSK8UIA
24970,3,4,5,0.6,0.8,A19B0GTBYVO2OL
27023,2,2,5,0.4,0.4,A2XRYM3TL8CMK7
9565,1,3,5,0.2,0.6,A2A61YG13HC0K1
8522,5,5,5,1.0,1.0,A1E2WCQ5WC9OOZ
7717,4,5,5,0.8,1.0,A29ZE892N6TZRV
2154,4,5,5,0.8,1.0,A3JVAJH2HQ6P9D
7542,1,2,5,0.2,0.4,A3P738KVXL2YYM
13989,4,4,5,0.8,0.8,A21TSBBTF0DMG5
2156,5,5,5,1.0,1.0,A2WETFLJM0D6R0
15675,3,4,5,0.6,0.8,A1XC6NAEF7RKZ0
13470,2,2,5,0.4,0.4,A36RO7NCM6IUGB
14315,2,2,5,0.4,0.4,A1E8EXMWOA7RT7
14264,3,5,5,0.6,1.0,AIBBL181F92AL
7708,3,4,5,0.6,0.8,A3NU5MG1VOINFB
8542,0,4,5,0.0,0.8,A3L9QN0YNV3PUG
9133,5,5,5,1.0,1.0,A1HXF0IBWTAP84
9096,3,3,5,0.6,0.6,A1ZOF747O5EB6R
7697,1,3,5,0.2,0.6,AIYK8D9FTZ790
